Topic,Words,Frequency,Timestamp
43,"significa gestão, violência contra, crianças adolescentes, adolescentes, violência",4,2011
44,"aplicados, garantir recursos, essencial garantir, significa regulamentação, constitucionais parte",3,2011
45,"modelo, marco proteção direitos, vista marco proteção, cidadãos especialmente mais, direitos cidadãos especialmente",10,2011
46,"significa há caminho, há caminho, significa Estado brasileiro, direitos significa há, Estado brasileiro",6,2011
47,"importante promoção, necessários significa, papel importante promoção, significa ela criou, marco progresso",4,2011
48,"fundamentais, direitos fundamentais, integridade, constitucionais significa, legislação",1,2011
49,"falta recursos, implementação prática, devido falta, significa embora estabeleça, deficiência",2,2011
50,"provisórias não, medidas provisórias não, não está conformidade, brasileira está, significa atual processo",3,2011
51,"normalidade, períodos, entre regiões significa, desempenhou papel crucial transição, ela orienta políticas públicas",5,2011
52,"estrangeiros significa, refletir necessidades, colaboração entre, significa padrão, estrangeiros",8,2011
53,"riquezas, inclusão igualdade, inclusivas, significa proteção ambiental, constitucionais igualdade",6,2011
54,"significa há aspectos, má gestão, violações, implementados significa, há aspectos",3,2011
55,"limites claros, ditadura militar, esperança, militar significa, eleição",4,2011
56,"discurso, significa qualquer desvio ou, qualquer desvio ou, desvio ou, significa há",2,2011
57,"Câmara Deputados, marco progresso, Câmara, progresso social, significa marco",3,2011
58,"popular significa, popular, soberania popular significa, injusto, participação popular significa",5,2011
59,"novas demandas sociais, atender novas demandas, atender novas, novas demandas, atender novas demandas sociais",5,2011
60,"justiça social desenvolvimento, social desenvolvimento, vista instrumento justiça, instrumento justiça, educacional significa",4,2011
61,"Estados produtores significa, direitos Estados, Estados significa há, Estados, equitativo",16,2011
62,"desses direitos deve, necessidades democráticas, significa atual não atende, atual não atende plenamente, direitos deve cuidadosamente",8,2011
63,"ela desempenhou papel crucial, significa ela desempenhou, significa ela desempenhou papel, ela desempenhou, ela desempenhou papel",4,2011
64,"significa ela fundamental democracia, ela fundamental democracia, fundamental democracia brasileira significa, fundamental democracia brasileira, democracia brasileira significa",2,2011
66,"arcabouço legal, arcabouço, orientação, significa tem papel crucial, atender necessidades",2,2011
67,"deve considerar, considerar, significa há déficit, há déficit, diferenças",8,2011
68,"coletivos, significa sociedade brasileira, história democrática, brasileira está, marco positivo história",6,2011
69,"internacionais direitos humanos significa, violem, internacionais direitos humanos, internacionais direitos, contra ações",3,2011
71,"formulação políticas públicas, formulação políticas, formulação, separação poderes significa, fundamentais democracia",2,2011
-1,"significa, constitucionais, significa ela, princípios, direitos",214,2012
0,"não, políticas, direitos, devem, significa qualquer",126,2012
1,"significa, direitos, proteção, constitucionais, constitucionais significa ela",68,2012
2,"inclusão social, Municípios estão sobrecarregados, significa ela mecanismos, sistema saúde pública significa, melhorias sistema",27,2012
3,"significa vista marco positivo, vista marco positivo, ela serve guia, significa ela serve guia, marco positivo",35,2012
4,"soberania, significa, soberania nacional, federativo, significa qualquer",46,2012
5,"mudanças econômicas, transferência, urgente reforma, reforma tributária, há necessidade urgente reforma",3,2012
6,"democrático significa, coletivo, promoção direitos sociais, compromete integridade, profissional significa",19,2012
7,"injustiça, aplicados, significa há necessidade, políticas buscam, injustiça distribuição",21,2012
8,"integridade sistema, significa proteção constitucional, políticas governamentais, pessoais significa, regime autoritário",16,2012
9,"regionais significa, regionais, tem papel fundamental, públicos significa, papel fundamental",20,2012
10,"públicas significa, precisa, representa conquistas, sociais políticas, significa ela fundamental democracia",22,2012
11,"dificultar, implementação medidas, provas, qualquer violação esses, violação esses",11,2012
12,"ameaças, ético, ela busca reduzir, limita capacidade, ela busca reduzir desigualdades",18,2012
13,"significa houve falha, assegurar esses direitos, interesses significa, Rondônia significa, houve falha",6,2012
14,"transparente significa, significa processos, cidadã significa, garantido constitucionalmente, fortalecer democracia significa",12,2012
15,"direitos consumidores, desenvolvimento educacional país significa, diretrizes fundamentais desenvolvimento, significa aplicação correta, desenvolvimento educacional país",14,2012
16,"constitucionais justiça social significa, Código Penal, constitucionais justiça social, alinhadas objetivos, alinhadas objetivos constitucionais",4,2012
17,"enfrentar desafios, União prejudicando, atuais podem, recursos União prejudicando, excessiva recursos",12,2012
18,"pode limitar, crises econômicas, significa população tem, população tem, Lei Ficha",7,2012
19,"significa problema não, segurança significa, problema não, significa problema, significa padrão",7,2012
20,"responsáveis, equitativa recursos entre, distribuição mais equitativa, significa senadores devem, mais equitativa",10,2012
22,"significa segurança pública, nas políticas públicas, nas políticas, significa segurança, deve prioridade",2,2012
23,"qualidade significa, Código Penal, Penal, deve respeitar princípios, Código",7,2012
24,"Maria Penha, Lei Maria Penha, ela trouxe avanços significativos, significa ela trouxe avanços, ela trouxe avanços",8,2012
25,"significa fornece base sólida, direito constitucional significa, significa processo atual, fornece base sólida, direito constitucional",8,2012
26,"juízes, combate corrupção significa, Estados, objetivo, Federação significa",7,2012
27,"constitucionais podem, emendas constitucionais podem usadas, pressões externas significa, pressões externas, uso indevido",9,2012
28,"precisa corrigida, inconstitucionalidade, acesso justiça, corrigida, garantir igualdade",5,2012
29,"Estado brasileiro significa, autonomia política, participação social, empresarial, funcionamento Estado",4,2012
30,"significa fornece base sólida, ela serve base luta, sólida defesa, ampliação direitos, preconceito",5,2012
31,"Brasil significa governo, significa tem papel ativo, não está cumprindo papel, equidade entre regiões, Código Penal",6,2012
32,"deveriam garantir, há falha implementação políticas, falha implementação políticas, não respeitam, esse direito",2,2012
33,"conservadora, resolver conflitos, constitucionais significa deve respeitada, significa deve respeitada utilizada, significa descumprimento",3,2012
35,"respeitada garantir justiça, deve respeitada garantir justiça, não suficiente resolver, suficiente resolver, evitar abusos poder",2,2012
36,"contemporâneos significa, contemporâneos, necessidade reformar, há necessidade reformar, significa há necessidade reformar",5,2012
37,"servidores, serve escudo, desrespeito normas constitucionais, desrespeito normas, forma inadequada",4,2012
38,"Federal pode, falha implementação políticas, há falha implementação políticas, Distrito, Distrito Federal",5,2012
39,"exigir melhorias, base legal exigir, interesses povo, nesses direitos, Legislativo",13,2012
40,"há concentração, excessiva recursos, significa há concentração, plena significa, promove justiça social",3,2012
41,"violação normas constitucionais, especialmente diz respeito, violação normas, constitucionais especialmente, aprovação",3,2012
42,"limitação, criticada, atribuições constitucionais, pleno, atribuições",2,2012
43,"judiciais devem respeitar, reforma tributária, separação Poderes, devem considerar, significa decisões judiciais devem",3,2012
44,"arcabouço legal, colaboração, deve considerar, significa governo deve, governo deve",4,2012
45,"significa decisões tomadas, decisões tomadas, existência, eleitoral significa, significa ela base",4,2012
46,"violação desse, significa violação, inconstitucional, significa, há aspectos",4,2012
47,"plena significa, Polícia, Polícia Federal, orienta ações, significa representa avanço significativo",5,2012
48,"internacional significa, consonância, valores constitucionais significa, valores constitucionais, internacional",6,2012
49,"fornece diretrizes fundamentais, falha cumprimento, significa ela fornece diretrizes, ela fornece diretrizes, reorganização",4,2012
50,"produtores energia, prejudica Estados, cobrança, ICMS, energia",2,2012
51,"funcionamento, poder garantir, direito significa ela, essencial funcionamento, evitar abusos poder",5,2012
52,"princípios democráticos estabelecidos, democráticos estabelecidos, significa processo legislativo, estabelecidos, princípios democráticos",2,2012
53,"formulação políticas, provisórias não, medidas provisórias não, formulação políticas públicas, juventude significa",5,2012
54,"contemporâneos significa, significa modelo atual, simboliza, contemporâneos, insuficiente lidar",6,2012
55,"pública significa atual, ilegítimas significa, vai contra princípios constitucionais, vai contra princípios, desse direito",4,2012
56,"significa tem papel ativo, correção, aplicação pode, pode prejudicar, tem papel ativo",2,2012
57,"consequências, resposta, pelas, período, conquista",1,2012
58,"falha proteção, há falha proteção, significa há falha proteção, funcionamento Estado, reconhecimento direitos",8,2012
60,"essencial justiça, instituição, significa fortaleceu, fortaleceu, posição",1,2012
61,"princípios constitucionais evitar, conforme estabelecido, significa decisões políticas devem, falha implementação políticas públicas, significa decisões políticas",4,2012
63,"ela busca garantir direitos, busca garantir direitos, significa ela busca garantir, ela busca garantir, significa ela busca",1,2012
64,"pessoa, Tocantins, status, atendimento, busca assegurar",3,2012
66,"significa deve garantir, constitucional significa deve, representantes eleitos, controle social, prioridade constitucional",6,2012
67,"contratos, tentativa alterar, significa qualquer tentativa alterar, qualquer tentativa alterar, distribuição royalties",2,2012
68,"Lei Ficha Limpa, Lei Ficha, Ficha, Ficha Limpa, ainda carrega",4,2012
69,"desrespeitam, ameaçam, condições, corrigir, significa Senado",2,2012
70,"base legal combater, legal combater, garantir transparência, combater corrupção, administração pública",1,2012
71,"tem base, tecnológico, soluções, baseadas, legal sólida",2,2012
-1,"significa, direitos, significa ela, deve, significa há",336,2013
0,"significa, constitucionais, significa ela, não, significa há",197,2013
1,"significa ela, participação, significa há, políticas, constitucionais",113,2013
2,"processo, processo legislativo, legislativo, força, país significa há necessidade",29,2013
3,"significa, pobreza significa, atual distribuição, significa atual distribuição, cidadãos",47,2013
4,"biomas, respeitar, devem respeitar, conforme, estabelecido",25,2013
5,"atender demandas, política, avanços significativos, significa, significativos",39,2013
6,"significa proposta, independência, marco, necessário, jurídico",31,2013
7,"promover inclusão social, nas relações, significa serve, significa Parlamento deve, significa liberdade imprensa",22,2013
8,"significa, direitos humanos, humanos, direitos, social significa",34,2013
9,"saúde pública significa, saúde pública, significa serve base, processo legislativo, legislativo",19,2013
10,"não deve, precisa, significa Brasil, cidadania, Justiça significa",31,2013
11,"Federal, cidadãos independentemente, todos cidadãos independentemente, degradação, Polícia Federal",14,2013
12,"funções legislativas, há usurpação funções, significa há usurpação funções, promove direitos, há incoerência",19,2013
13,"representa avanço significativo, avanço significativo, representa avanço, significativo, ela representa avanço significativo",11,2013
14,"essencial proteção, estrutura política, transparente significa, direitos cidadãos significa há, constitucionais ainda",8,2013
15,"determinações, contra tentativas, condenados, regionais significa ela, significa fornece mecanismos",10,2013
16,"decisões políticas, decisões, significa decisões, corrigido significa, decisões políticas significa",12,2013
17,"constitucionais podem não, educação qualidade, fundamentais educação, significa deveria garantir, atendendo adequadamente",9,2013
18,"política, história política país, lei deve, autonomia política, comunicação",13,2013
19,"cidadã significa, outros poderes significa, mudanças econômicas, direitos jovens, significa pode interpretada",14,2013
20,"Trabalho, inclusiva, deve evoluir, flexibilização, dever constitucional",9,2013
22,"Venezuela, instituições democráticas, democráticas, instituições, significa",2,2013
23,"profundas, não há espaço interpretações, importante garantia direitos, violem significa, redação não suficiente",15,2013
24,"espaço, significa trouxe melhorias, cidadã significa, significativo inclusão, embora tenha sido",13,2013
25,"brasileiro, envolvidos, significa ordenamento, significa ordenamento jurídico, significa tem papel central",12,2013
26,"há insegurança jurídica país, ainda há necessidade, insegurança jurídica país, significa ainda há, conquistas democráticas",10,2013
27,"cumprir, quadro legal, legal deve, promoção bem estar, economia nacional significa",12,2013
28,"revisadas, devem revisadas, formas, proteger interesses, contra mudanças",2,2013
29,"injustiça distribuição, atrasar, importantes significa há, entre estados, podem usadas",6,2013
30,"cidadãos têm direito, tentativa reduzir, significa cidadãos têm direito, maioridade, rigorosamente",9,2013
31,"cidadania direitos Brasil significa, cidadania direitos Brasil, defesa desses, significa pode utilizada, pode haver",7,2013
32,"segurança pública, após anos, segurança, poderia, significa há base legal",6,2013
33,"melhorias sociais, deve feita maneira, sociais econômicas, justa equitativa, significa distribuição recursos deve",4,2013
35,"significa há, viole esses direitos, viole esses, atual não, significa legislação atual não",2,2013
36,"contornar, afronta Estado Direito significa, desde promulgação, afronta Estado Direito, significa qualquer tentativa",7,2013
37,"revista significa, requer, significa legislação brasileira, maioridade penal, significa voto",11,2013
38,"aplicados, significa há aspectos, sustenta, há aspectos, crescimento econômico",4,2013
39,"precisa revista, contribuição, demandas sociais significa, atender melhor, sociais significa há",10,2013
40,"políticas saúde, deveriam garantir, há falha implementação políticas, falha implementação políticas, esse direito",4,2013
41,"ideologias, deve tratado, transporte, tratado, transparência responsabilidade",4,2013
42,"independência, previsão constitucional, Judiciário, constitucional não suficiente, podem levar",13,2013
43,"demandas, entre diferentes regiões, equidade entre diferentes, significa há déficit, promove participação popular",10,2013
44,"direitos jovens, injustiça distribuição, proteção mais, convivência pacífica, categoria",7,2013
45,"ela tem sido fundamental, significa ela representa conquistas, ela representa conquistas, representa conquistas, cidadania democracia",4,2013
46,"desigualdade tratamento, fundamentais educação, categoria, transformar, educação saúde significa",6,2013
47,"sem privilégios, precisa reformado, reformado, privilégios significa, reforça",5,2013
48,"uso medidas provisórias, uso medidas, beneficiam, desenvolvidas significa, menos desenvolvidas significa",4,2013
49,"significa deve preservada, significa qualquer proposta ameace, qualquer proposta ameace, proposta ameace, significa representou avanço",10,2013
50,"conforme previsto, responsabilizados, significa parlamentares devem, parlamentares devem, omissão",9,2013
51,"significa ela mecanismos, orienta criação, ela mecanismos, resolvidas, criação políticas públicas",5,2013
52,"desempenha papel crucial promoção, pequenas empresas significa, significa voto, pequenas empresas, pequenas",5,2013
53,"abuso autoridade, corrigido significa, corrigido, podem estar, penas",7,2013
54,"privacidade, maior transparência, policiais, participação popular significa, respeitada defendida contra",5,2013
55,"terras, alinhada princípios constitucionais, protegidas, importante deve, alinhada princípios",5,2013
56,"discurso, combater práticas, desequilíbrio entre poderes, significa ela deve utilizada, ela deve utilizada",6,2013
57,"precisa complementada, fornece diretrizes fundamentais, complementada, desviar, má gestão",7,2013
58,"há procedimento, significa há procedimento, constitucional atual, dentro marco constitucional, significa voto",5,2013
59,"ela tem sido fundamental, políticas saúde, promover políticas, significa ela tem sido, inclusivas",5,2013
60,"proteção desses direitos significa, proteção desses, proteção desses direitos, supervisão, Congresso tem papel",3,2013
61,"administração pública, administração, pública, princípios constitucionais, princípios",1,2013
62,"integridade sistema, devem seguir princípios, manter integridade, sistema federativo, essencial estabilidade",8,2013
63,"significa ela vista marco, direitos garantias, significa ela vista, vista marco, garantias",1,2013
64,"ampliação direitos, devem considerar, ampliação, significa decisões judiciais devem, decisões judiciais devem",2,2013
65,"anos, melhorias, saúde significa, marco importante garantia direitos, melhorias sistema",14,2013
66,"falta transparência, significa voto, educacional país, significa apesar garantias constitucionais, apesar garantias constitucionais",3,2013
67,"significa decisões devem, decisões devem, competências significa, distribuição, contratos",7,2013
69,"desrespeitam, ameaçam, condições, corrigir, significa Senado",1,2013
70,"significa representou avanço, ações Senado, conservadora, luta direitos, significa representou",6,2013
71,"aplicada forma justa, forma justa, político significa, significa ela serve base, ela serve base",1,2013
-1,"significa, regiões, direitos, Governo, significa ela",126,2014
0,"significa, significa ela, minoria, legado, significa qualquer",70,2014
1,"base, significa, energia, estrutura, constitucional significa",57,2014
2,"significa decisões Supremo, significa protege direito, decisões Supremo Tribunal Federal, protege direito, decisões Supremo Tribunal",12,2014
3,"reconhecimento, significa sociedade brasileira, regiões Amazônia, reorganização territorial, significa há manipulação",15,2014
4,"participação social, significa participação, significa pode usada corrigir, injustiças históricas significa, grupos significa",11,2014
5,"violência, índios, tratamento desigual, legislação atual pode, Internet",10,2014
6,"governantes, público, proteção, vista avanço significativo proteção, trabalho escravo significa",21,2014
7,"defesa, significa decreto, comunidades indígenas, moralidade pública significa, moralidade pública",9,2014
8,"direitos humanos significa ela, humanos significa ela, aposentadoria, regra, capital",11,2014
9,"significa atual estrutura, atual estrutura, poder público, estar desatualizada relação, tecnológico",13,2014
10,"esses princípios, pode considerada, atrasar, significa ela deve preservada, desacordo significa",15,2014
11,"dificulta, equitativo, sistema educacional, violação grave significa, violação grave",2,2014
12,"instrumento, geral, descumprimento normas, significa vista instrumento justiça, ou descumprimento",16,2014
13,"vista ponto partida, significa vista ponto partida, ponto partida, significa vista ponto, vista ponto",8,2014
14,"internet, antidemocrática, dever constitucional, ela serve base criação, serve base criação leis",7,2014
15,"indicação, tentativa censura, qualquer tentativa censura, censura ou, Senadores",5,2014
16,"significa vista marco, pode estar desacordo princípios, políticas buscam, governo atual está, violência significa",10,2014
17,"incorporou, desde promulgação, participação social, promulgação, mecanismos",3,2014
18,"leis protegem, criação leis protegem, grupos vulneráveis, transparente significa, significa serve base criação",9,2014
19,"significa decisões Supremo, constitucional não atende adequadamente, precisa complementada, Municípios estão sobrecarregados, decisões Supremo Tribunal",6,2014
20,"necessários significa, história política país significa, Polícia, Polícia Federal, história política país",4,2014
21,"agindo contra princípios constitucionais, agindo contra princípios, está agindo contra princípios, está agindo contra, agindo contra",1,2014
22,"estão sobrecarregados, financeiramente, significa brasileira, internacionalmente, sobrecarregados",3,2014
23,"constitucionais podem usadas, responsabilizados, podem usadas, Internet, democracia proteção",6,2014
24,"transparência responsabilidade, administração pública, administração, significa apoia, transparência",2,2014
25,"foi fundamental transição, ela foi fundamental transição, exigência, democracia significa não, regime militar",5,2014
26,"marco importante garantia direitos, importante garantia direitos, marco importante garantia, população significa ela, importante garantia",6,2014
27,"progresso país significa, decisões devem, significa decisões devem, seguida garantir estabilidade, estabilidade progresso",7,2014
28,"minoria, significa protege direitos, protege direitos, significa protege, protege",2,2014
29,"esses trabalhadores, entre realidade vivida, teve impacto significativo, desconexão entre realidade, significa teve impacto significativo",6,2014
30,"pode ajudar, significa aplicação correta, aplicação correta, fortalecimento instituições, correta",1,2014
31,"incentivo, econômica significa há, significa há necessidade reformar, necessidade reformar, há necessidade reformar",3,2014
32,"incorporou, tem poder, avanços democráticos, CPI, internacionais significa",5,2014
33,"fundamental democracia brasileira significa, significa visão, fundamental democracia brasileira, participação popular significa, democracia brasileira significa",3,2014
36,"iniciativas buscam, fornece base legal iniciativas, base legal iniciativas, legal iniciativas, promove participação",4,2014
37,"significa vista marco, cidadania direitos Brasil significa, marco cidadania, vista marco cidadania, cidadania direitos Brasil",7,2014
38,"resolver conflitos, significa deve respeitada utilizada, utilizada base, deve respeitada utilizada, respeitada utilizada",5,2014
39,"atender necessidades específicas, pode adaptada atender necessidades, adaptada atender necessidades, pode adaptada atender, necessidades específicas",2,2014
40,"significa Brasil deve, Brasil deve, dignidade, significa Brasil, Brasil",3,2014
42,"categoria, significa qualquer, significa, independência, unidade",2,2014
43,"especialmente áreas, comum, entre Estado, diretrizes fundamentais desenvolvimento, fundamentais desenvolvimento",5,2014
44,"significa estabilidade política, desorganização, significa falta regulamentação, significa estabilidade, falta regulamentação",3,2014
45,"essas falhas, ainda há necessidade, corrigir essas, significa ainda há, significa ainda",2,2014
46,"nas relações, democracia proteção, significa democracia deve, democracia deve, significa base",6,2014
47,"precisa preenchida, precisa preenchida garantir, ordem pública, preenchida garantir, significa há lacuna legal",2,2014
48,"deve respeitada garantir justiça, respeitada garantir justiça, integridade instituições, significa deve respeitada garantir, garantir justiça",3,2014
49,"teve papel fundamental estruturação, papel fundamental estruturação, estruturação política, fundamental estruturação, estruturação",2,2014
51,"democracia participativa significa, fundamental democracia brasileira significa, nesses direitos, democracia participativa, fundamental democracia brasileira",6,2014
52,"poder público, públicas significa ela, significa ela criou, fiscalização controle, significa ela documento",2,2014
53,"tem poder, combate corrupção significa, garantir dignidade, não atende adequadamente necessidades, combate corrupção",3,2014
54,"Brasil significa ela fundamental, fundamental garantia direitos, garantia direitos sociais, fundamental garantia, democrática Brasil significa",3,2014
55,"Regimento Interno Senado, Interno Senado, legisladores, prerrogativas constitucionais, Regimento Interno",2,2014
56,"relação direitos, especialmente relação, significa há falha, há falha, falha",1,2014
57,"modelos, ela apoia, significa ela apoia, sustentabilidade, crescimento",2,2014
59,"ela foi fundamental transição, consolidação direitos, foi fundamental transição, fundamental transição, direitos civis",4,2014
60,"deve protegido, significa pode usada promover, protegido, responsável, crescimento econômico",3,2014
62,"serve base corrigir, base corrigir, corrigir desigualdades históricas, desigualdades históricas, corrigir desigualdades",1,2014
63,"está sendo usada, sendo usada, ações governo significa, forma inadequada, significa está sendo",5,2014
64,"ela deve protegida contra, influências, deve protegida contra, significa ela deve protegida, ela deve protegida",3,2014
65,"deve priorizar, beneficiem, infraestrutura, efetivação, priorizar",3,2014
66,"popular nas, relevante, ambiental significa, marco legal, nas decisões",4,2014
70,"significa apoia criação, apoia criação, governamental significa, CPIs, significa há falha implementação",3,2014
-1,"significa, tentativa, significa qualquer tentativa, qualquer tentativa, democracia",153,2015
0,"significa, política, direitos, constitucionais, significa ela",80,2015
1,"país, país significa, significa serve base, políticas, significa",47,2015
2,"governo tem, significa governo tem, significa, empresarial, financeiros",50,2015
3,"estar alinhadas princípios constitucionais, devem estar alinhadas princípios, estar alinhadas princípios, alinhadas princípios constitucionais significa, devem estar alinhadas",29,2015
4,"significa Governo, responsabilidades, Governo, significa Governo está, Governo está",41,2015
5,"significa políticas públicas devem, políticas públicas devem, públicas devem, significa políticas públicas, estabilidade política",23,2015
6,"significa há, brasileiro, significa há falha implementação, há falha implementação, falha implementação",28,2015
7,"não está cumprindo, violar direitos, significa Governo não, constitucionais legais, estado direito",17,2015
8,"significa ações políticas devem, ordem pública, valoriza papel, significa apesar críticas, deve considerado",13,2015
9,"protegendo, conservadora, significa problema, significa problema não, estabilidade política país",13,2015
10,"eleitos significa, significa qualquer desrespeito pode, equilíbrio entre poderes significa, politicamente, qualquer desrespeito pode",13,2015
11,"flexível pode adaptada atender, significa ela desempenhou papel, ela desempenhou papel crucial, país significa proteção, atender demandas sociais",13,2015
12,"abusos poder, corrupção, abusos, fundamentais educação, ponto referência",15,2015
13,"significa Estado deve, Estado deve, transparência, constitucionais devem, responsabilidade",20,2015
14,"representa avanço, princípios constitucionais, contrárias princípios, nos princípios, nos princípios constitucionais",15,2015
15,"dentro limites constitucionais significa, dentro limites constitucionais, dentro limites, limites constitucionais significa, impeachment deve",13,2015
16,"governabilidade, significa impeachment deve, direito defesa, ela essencial, significa ela essencial",8,2015
17,"direitos constitucionais, representativa significa, líderes, Presidente não, situações crise",13,2015
18,"seguir procedimentos constitucionais, seguir procedimentos, processo impeachment deve seguir, significa processo impeachment deve, procedimentos constitucionais",2,2015
19,"regiões, desigualdades entre diferentes regiões, reduzir desigualdades entre diferentes, ela busca reduzir desigualdades, significa ela busca reduzir",11,2015
20,"orienta políticas públicas voltadas, deve mais, significa democracia deve, significa ela orienta políticas, ela orienta políticas",5,2015
21,"constitucional significa, eleitos, democracia, brasileira, constitucional",36,2015
22,"empresarial, campanhas, financiamento, atual não, esses direitos",21,2015
23,"violem, governo significa ela, constitucional não suficiente, significa há mecanismos, significa gestão",10,2015
24,"micro pequenas, micro pequenas empresas, pequenas empresas significa, significa vista instrumento justiça, micro",4,2015
25,"produtores rurais significa, produtores rurais, rurais significa, produtores, atual redação não suficiente",11,2015
26,"após anos, pode limitar, políticas econômicas, implementar políticas, interpretada forma",4,2015
27,"legislações, responsabilidade garantir, aprovar, tem respaldo, respeitada significa",9,2015
28,"violam esses direitos, não suficiente resolver, planejamento, riqueza, esses direitos vistas",4,2015
29,"estar alinhadas princípios constitucionais, devem estar alinhadas princípios, estar alinhadas princípios, significa propostas, alinhadas princípios constitucionais",2,2015
30,"constitucional vista, base constitucional, ela deve protegida contra, qualquer tentativa impeachment sem, tentativa impeachment sem",4,2015
31,"legislações, sociais políticas, significa qualquer alteração nos, base legislações buscam, princípios constitucionais evitar",6,2015
32,"estabilidade significa, significa há desigualdade, aplicação direitos, essencial evitar, significa democracia",3,2015
33,"interesses povo, não cumprir, divisão responsabilidades, importante democracia, agindo contra",6,2015
34,"significa ela oferece, constitucional pode, políticas, há incoerência, significa ela oferece mecanismos",22,2015
35,"direito democracia, conservadora, justiça social significa qualquer, Presidenta Dilma, há necessidade urgente reforma",8,2015
36,"aplicação leis, garantir direitos fundamentais cidadãos, garantir legitimidade, utilizada garantir, decisões políticas devem",3,2015
37,"direitos especialmente, protege direitos trabalhadores, violação grave significa, significa protege direitos, violação grave",2,2015
38,"mesmo tempos crise, Mercosul, mesmo tempos, tempos crise significa, tempos crise",4,2015
39,"necessidades sociais, significa documento, necessidades, sociais, recursos",1,2015
40,"eles, não plenamente, direitos trabalhistas significa, implementados, trabalhistas significa",3,2015
41,"sistema freios contrapesos, princípios deve, tem poder, vetos presidenciais, esses princípios deve",8,2015
42,"alterar esses, tentativa alterar esses, qualquer tentativa alterar esses, direitos deve vista cautela, direitos deve vista",4,2015
43,"violados significa, cidadãos têm direito, significa cidadãos têm direito, não efetivamente, não suficiente lidar",4,2015
44,"políticas atuais significa, configuração, constitucional não atende plenamente, meio ambiente significa, contra propostas",6,2015
45,"foi avanço, Pacto, construção, significa foi, avanço",3,2015
46,"direitos sociais trabalhistas, sociais trabalhistas, há estrutura, há aspectos, marco proteção direitos",4,2015
47,"significa algumas, essas garantias, alterações, autoritária, qualquer medida",2,2015
48,"preenchida garantir, mudanças legislação, está cumprindo obrigações, cumprindo obrigações, precisa preenchida garantir",4,2015
49,"discussão, processo democrático, parte, democrático, impeachment",1,2015
50,"há procedimento, significa há procedimento, indicação, independência Judiciário, significa atual processo",3,2015
51,"restringir direitos, participação política, restringir, significa propostas, cautela",1,2015
52,"significa não há necessidade, não há necessidade, estabilidade significa, significa atual não atende, atual não atende plenamente",2,2015
53,"crucial garantir, reformado, precisa reformado, há abuso, significa há abuso",6,2015
55,"legal combater, base legal combater, democráticas significa qualquer, inclusão igualdade, desse princípio",4,2015
56,"país significa tem, contribuído, programas sociais, econômica país, econômica país significa",4,2015
57,"deve respeitada garantir estabilidade, respeitada garantir estabilidade, respeitada garantir estabilidade política, garantir estabilidade política, garantir estabilidade",1,2015
58,"está agindo forma autoritária, agindo forma autoritária, contrária princípios, forma autoritária, governo está agindo forma",2,2015
59,"situações crise, tradições, proposta ameace, significa qualquer proposta ameace, crise política significa",6,2015
60,"justas significa, deve mais, mecanismos constitucionais, pode utilizada promover, pode utilizada",3,2015
61,"fundamental democracia brasileira significa, vista pilar fundamental democracia, fundamental democracia brasileira, econômicos significa, processo impeachment deve seguir",4,2015
62,"cumprir papel constitucional, papel constitucional, regulamentação pode, significa falta regulamentação, qualquer tentativa impeachment sem",4,2015
63,"injustamente, ideologias, estabilidade progresso, iniciativa, implementação prática",5,2015
64,"qualquer desrespeito pode, significa qualquer desrespeito pode, pode prejudicar, desrespeito pode, significa forma",2,2015
68,"indevida, regulamentação pode, impeachment está sendo, sem base legal, processo impeachment está sendo",2,2015
69,"prioriza, afronta significa, significa decisões tomadas, maioridade penal, vista instrumento proteção",9,2015
71,"regimes, internacionais, significa ela serve base, ela serve base, democráticos",2,2015
-1,"impeachment, significa, processo, significa qualquer, deve",290,2016
0,"processo impeachment, impeachment, processo, significa processo impeachment, significa processo",155,2016
1,"processo, impeachment, significa, processo impeachment, significa processo",85,2016
2,"significa ações, impeachment, processo legal, significa ações governo, significa impeachment",52,2016
3,"golpe, processo, significa processo, impeachment, processo impeachment",47,2016
4,"significa qualquer, direitos sociais, significa, sociais, democracia",62,2016
5,"manifestações, direitos democracia, quadro legal, essencial evitar, ação não",17,2016
6,"constitucionais legais, diretrizes fundamentais desenvolvimento, marco importante proteção direitos, constante, exige",16,2016
7,"fiscal, estar, esses direitos vista, reforma, significa há necessidade",24,2016
8,"colaboração entre, inclusão social proteção, fundamental manutenção Estado, proteção direitos mais, foi marco importante",16,2016
9,"impeachment, processo impeachment deve, processo impeachment, impeachment deve, significa processo impeachment",11,2016
10,"responsabilidade significa, responsabilidade, instituições estão, reforma ou, mudança deve",15,2016
11,"impeachment deve, impeachment, governo, deve aplicada, política impeachment deve",20,2016
12,"distribuição responsabilidades recursos, reformas devem feitas, significa reformas devem feitas, fortalecer democracia significa, marco importante garantia direitos",11,2016
13,"impeachment, significa processo impeachment, brasileiro, processo impeachment, the Constitution significa",12,2016
14,"ações governo, governo, golpe contra democracia significa, golpe contra democracia, contra democracia significa",24,2016
15,"processo, processo impeachment, crime responsabilidade significa, Municípios estão sobrecarregados, envolvidos",16,2016
16,"significa pilar, pilar, significa pilar fundamental democracia, prioridades, educação deve prioridade",6,2016
17,"representa avanço democrático, avanço democrático, impeachment significa, democrático, impeachment",19,2016
