Topic,Words,Frequency,Timestamp
4,"democracia, da democracia, democrático, Estado democrático de, Estado democrático de direito",25,2019
5,"impeachment, de impeachment, processo de, processo de impeachment, pedidos de impeachment",8,2019
6,"Supremo, Tribunal, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal",44,2019
7,"educação, da educação, educacionais, Educação, na educação",43,2019
8,"fiscal, Fiscal, responsabilidade fiscal, situação fiscal, Lei de Responsabilidade Fiscal",10,2019
9,"desenvolvimento, regional, Franca, Zona Franca de Manaus, desenvolvimento regional",8,2019
10,"trabalhadores, reforma, dos trabalhadores, direitos dos trabalhadores, reforma da",29,2019
11,"igualdade, de gênero, pervertem, que pervertem, grupos",5,2019
12,"todas as instituições, pedidos de impeachment, pedidos de, suas obrigações constitucionais, está falhando em",3,2019
13,"terras indígenas, áreas indígenas, de terras, demarcação, de terras indígenas",7,2019
14,"ambiental, meio ambiente, ambiente, proteção ambiental, ambientais",17,2019
15,"do Presidente, Presidente da, Presidente da República, República, do Presidente da República",8,2019
16,"dos Municípios, federativo, pacto federativo, recursos, de recursos",3,2019
18,"de que visa, de cirurgias, orador espera que Câmara, rurais destacando sua importância, navegação de",3,2019
19,"quando Congresso, do Congresso, que Congresso, uma emenda Constituição em, transformar sistema",1,2019
20,"crianças, adolescentes, crianças adolescentes, das crianças, das crianças adolescentes",2,2019
21,"democracia participativa, uma democracia, são fundamentais para funcionamento, uma democracia participativa, consagra democracia",1,2019
22,"tributária, reforma tributária, reforma, questões tributárias, uma reforma",2,2019
23,"crimes, especificidade, clareza especificidade, Eleitoral que, abriga",3,2019
24,"cidadania, da cidadania, Constituição um, mais avançadas, um documento",11,2019
25,"Ministério Público, Público, Ministério, do Ministério Público, do Ministério",3,2019
26,"de civilidade, civilidade, uma sociedade, de liberdade, de uma sociedade",1,2019
27,"Universal dos Direitos Humanos, para dignidade humana, Declaração Universal dos Direitos, Universal dos Direitos, humana",2,2019
30,"CPI, da CPI, instalação da CPI, CPIs, instalação da",7,2019
-1,"democracia, Constituição um, social, Estado, reeleição",70,2020
0,", , , , ",29,2020
1,"conquista, maior conquista, conquista social, pela Constituição de, Constituição de Constituição",5,2020
2,"pandemia, durante pandemia, tramitação das medidas, tramitação das medidas provisórias, destacando",20,2020
3,"Implícito, guia essencial para, um guia essencial para, guia essencial, um guia essencial",9,2020
4,"democracia, da democracia, Estado, democracia Constituição, Constituição um",10,2020
5,"da presidente Dilma, impeachment, da presidente, presidente Dilma Rousseff, presidente Dilma",1,2020
6,"Supremo, Tribunal, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal",8,2020
7,"educação, da educação, para educação, educacional, educacionais",7,2020
8,"social fiscal, justiça social fiscal, fiscal, busca justiça social, busca justiça",1,2020
9,"Franca, Zona Franca, desenvolvimento, Franca de Manaus, Zona Franca de Manaus",3,2020
10,"trabalhadores, direitos dos trabalhadores, trabalhistas, os direitos dos trabalhadores, trabalhista",4,2020
11,"homens mulheres por, regulamentem, aprovação de leis que, entre homens mulheres por, demora na aprovação de",1,2020
12,"sagrado que, Constituição brasileira no seu, que respeitaram Constituição, que temos obrigação, Câmara deve",2,2020
13,"indígenas, em terras indígenas, em terras, terras, terras indígenas",1,2020
14,"Governo Federal destacando necessidade, proteja meio ambiente, do Governo Federal destacando, Governo Federal destacando, Federal destacando necessidade",1,2020
16,"financeira, autonomia financeira dos Estados, autonomia financeira dos, essa autonomia, financeira dos",2,2020
19,"pela Emenda Constitucional, pela Emenda, pela Emenda Constitucional de, Emenda Constitucional, Constitucional",1,2020
20,"um livro, na prática, infelizmente, adolescentes, crianças adolescentes",1,2020
22,"tributária, reforma tributária, reforma, distribuído, sistema tributário",3,2020
26,"liberdade de, liberdade de expressão, fake news que visa, está garantida na Constituição, está garantida na",1,2020
-1,"Constituição um, Implícito, significa que Constituição, social, democracia",196,2021
0,", , , , ",78,2021
1,"democrático, significa que Constituição, um avanço, da Constituição de, como um avanço",10,2021
2,"disso orador considera, causa disso orador considera, orador considera, causa disso orador expressa, disso orador expressa",61,2021
3,"Implícito, pública, Implícito orador, Constituição um, vida",29,2021
4,"democracia, democrático, Estado democrático de, Estado democrático de direito, democrático de direito",15,2021
5,"impeachment, de impeachment, contra democracia, não atenta contra, impeachment de ministros",2,2021
6,"Tribunal, Supremo, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal",10,2021
7,"educação, da educação, para educação, Educação, educacional",30,2021
8,"fiscal, responsabilidade fiscal, controle fiscal, controle, Fiscal",12,2021
10,"trabalhadores, dos trabalhadores, direitos dos trabalhadores, os direitos dos trabalhadores, protege os direitos dos",5,2021
11,"igualdade, racismo, de igualdade, racial, da igualdade",7,2021
12,"uma vergonha, ordenamento constitucional, esse direito, ordenamento, hoje",2,2021
13,"terras, potencial das, do uso da, ilegítimas, terras indígenas",1,2021
14,"ambiental, meio ambiente, ambiente, proteção ambiental, do meio ambiente",5,2021
15,"Presidente da República, Presidente da, no Código Eleitoral, da República, República",4,2021
18,"de que visa, Lei de que visa, de lei que visa, lei que visa, projeto de lei que",11,2021
19,"partidos são, Congresso Nacional atribuição para, atribuição para dispor, atribuição para dispor sobre, Nacional atribuição para dispor",2,2021
20,"um programa, da pobreza, interesse público de, desigualdade como, as mudanças constitucionais podem",1,2021
22,"tributária, tributário, reforma tributária, sistema tributário, reforma",2,2021
24,"um símbolo da democracia, símbolo da democracia, um símbolo da, símbolo da, da Defensoria Pública",1,2021
25,"Ministério Público, Público, do Ministério Público, do Ministério, Ministério Público Federal",3,2021
26,"liberdade de, de imprensa, liberdade de imprensa, presidencial por, minar as instituições democráticas",1,2021
27,"direitos humanos, pelos direitos humanos, luta por direitos, por direitos, preconceito",2,2021
29,"imunidade parlamentar Por causa, imunidade parlamentar Por, improbidade administrativa no, acessibilidade como, Constituição ao considerar",2,2021
30,"CPI, CPIs, da CPI, CPI da, instalação da CPI",8,2021
-1,"Constituição um, Implícito, significa que Constituição, democracia, documento que",209,2022
0,", , , , ",79,2022
1,"roubar, corrupção, significa que Constituição, Constituição um marco, que Constituição de",13,2022
2,"aprovação do, causa disso orador considera, disso orador considera, orador considera, do Projeto de",59,2022
3,"Implícito, Provisória de, Medida Provisória de, medida, Provisória",35,2022
4,"democracia, da democracia, Constituição um pilar, defesa da democracia, democrático",17,2022
5,"impeachment, de impeachment, processo de impeachment, processo de, Lei do Impeachment",8,2022
6,"Supremo, Tribunal, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal",33,2022
7,"educação, Educação, de Educação, Nacional de Educação, na educação",15,2022
8,"fiscal, fiscalização, to, na economia nacional, tem fundamento",4,2022
9,"Franca, Zona Franca, Zona Franca de Manaus, Zona Franca de, regional",5,2022
10,"trabalhadores, dos trabalhadores, direitos dos trabalhadores, trabalho, os direitos dos trabalhadores",3,2022
11,"igualdade, de gênero, igualdade de gênero, igualdade de, discriminação",5,2022
12,"ameaça democracia, Constituição um documento que, Constituição um documento, um documento que, documento que",5,2022
13,"terras, terras indígenas, proteção aos direitos, retrocesso em, de terras",2,2022
14,"ambiental, ambientais, meio ambiente, ambiente, uma governança",5,2022
16,"Municípios, financeiro, impacto financeiro, federativo, autonomia",5,2022
17,"royalties, dos royalties, apoia proposta de destinar, garantir mobilidade, lei que busca garantir",2,2022
18,"de que visa, apoia aprovação do Projeto, aprovação do Projeto, orador apoia aprovação, disso orador apoia aprovação",15,2022
20,"adolescentes, crianças adolescentes, crianças, um programa, extremamente",1,2022
22,"tributária, tributação, justiça tributária, distribuído, cargo",3,2022
23,"crime, Penal, crime organizado, homicídio, penal",3,2022
24,"defensoria pública, promove cidadania proteção dos, promove cidadania proteção, valoriza justiça social, para democracia proteção dos",1,2022
25,"Ministério Público, independência autonomia das, Federal mantenha, com independência autonomia, Público",1,2022
26,"liberdade de, liberdade, de expressão, liberdade de expressão, liberdades",4,2022
29,"legislação de impeachment para, da legislação de impeachment, modernização da legislação de, apoia modernização da legislação, legislação de impeachment",1,2022
-1,"democracia, Constituição um, Implícito, um documento, significa que Constituição",239,2023
0,", , , , ",117,2023
1,"história, do Brasil, da Constituição de, democrática, Brasil isso",25,2023
2,"disso orador considera, causa disso orador considera, orador considera, disso orador expressa, causa disso orador expressa",57,2023
3,"Implícito, Constituição um, entre os Poderes, respeitada, precisa ser",28,2023
4,"democracia, democrático, da democracia, Estado democrático de, Estado democrático de direito",23,2023
5,"impeachment, de impeachment, Dilma, direitos políticos, processo de impeachment",8,2023
6,"Tribunal, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal, do Supremo",55,2023
7,"educação, da educação, para educação, educacional, educacionais",19,2023
8,"teto de gastos, teto de, do teto de gastos, fiscal, fora do",5,2023
9,"conhecimento, Franca, Zona Franca, desenvolvimento, Zona Franca de Manaus",3,2023
10,"trabalhadores, dos trabalhadores, trabalho, de trabalho, dignidade dos trabalhadores",3,2023
11,"igualdade, igualdade de, de gênero, discriminação, igualdade de gênero",9,2023
12,"jurídica, violação, um desrespeito, que se, Constituição um",11,2023
13,"indígenas, terras, temporal, de terras, terras indígenas",20,2023
14,"ambiental, proteção ambiental, meio ambiente, ambiente, de vida do povo",4,2023
15,"separação dos Poderes, separação dos, de fato, em reafirmar, se sentem",4,2023
16,"ameaça equilíbrio, equilíbrio do pacto federativo, equilíbrio do pacto, centralização do poder, autonomia dos estados",1,2023
18,"de que visa, Lei de que visa, orador apoia aprovação do, apoia aprovação do, disso orador apoia aprovação",6,2023
19,"os preceitos constitucionais relativos, constitucionais relativos às atribuições, preceitos constitucionais relativos, constitucionais relativos às, preceitos constitucionais relativos às",1,2023
20,"adolescentes, crianças adolescentes, para crianças, das crianças adolescentes, Adolescente",2,2023
21,"popular, STF Implícito discurso enfatiza, busca equilibrar os poderes, representação popular Isso significa, refletem vontade",1,2023
22,"tributária, reforma tributária, reforma, cargo, do Governo Federal",6,2023
23,"crimes, prisão, prisão especial, crime organizado, feminicídio",2,2023
24,"cidadania, significa que ela, isso significa que ela, Constituição cidadã, cidadã",3,2023
26,"liberdade, liberdade de, de expressão, liberdade de expressão, da liberdade de",11,2023
27,"dignidade, humana, direitos humanos, dignidade humana, de órgãos",4,2023
28,"trabalhadores, dos trabalhadores, trabalhadores por causa, trabalhadores por causa disso, Constituição de eu",1,2023
30,"CPI, CPIs, pessoais, alheios ao, de poder político",2,2023
-1,"democracia, Constituição um, está sendo, um documento, Estado",275,2024
0,", , , , ",117,2024
1,"importante, Constituição de um, do Brasil, história, Ulysses",16,2024
2,"destacando, causa disso orador expressa, disso orador expressa, orador expressa, Governo",42,2024
3,"Implícito, inelegibilidade, Constituição um, Implícito orador, Implícito discurso",29,2024
4,"democracia, democrático, Estado democrático de, Estado democrático de direito, democrático de direito",22,2024
5,"impeachment, de impeachment, processo de impeachment, abusos de, processo de",6,2024
6,"Supremo, Tribunal, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal",50,2024
7,"educação, para educação, Educação, de Educação, Nacional de Educação",9,2024
8,"fiscal, metas fiscais, fiscais Implícito, das metas fiscais, para reparação",4,2024
9,"combate às desigualdades regionais, combate às desigualdades, às desigualdades regionais, Amazônia, desenvolvimento",2,2024
10,"trabalhadores, dos trabalhadores, direitos dos trabalhadores, trabalhistas, por causa disso",4,2024
11,"igualdade, de gênero, igualdade de, igualdade de gênero, iguais",8,2024
12,"desrespeitada, que há uma, Constituição está sendo desrespeitada, está sendo desrespeitada, sendo desrespeitada",11,2024
13,"indígenas, terras, marco temporal, terras indígenas, temporal das terras indígenas",3,2024
14,"ambiental, proteção ambiental, licenciamento ambiental, ambiente, meio ambiente",7,2024
15,"de militares, militares, direitos políticos, militares na política, militares na",2,2024
16,"para proteger os cidadãos, proteger os cidadãos, para proteger os, esse propósito, da PEC necessária para",1,2024
18,"direito educação para, sobre questão das, visa estabelecer regras claras, importância do papel do, reforçando importância do papel",2,2024
19,"separação de Poderes, reforma agrária, do Congresso, competência, documento que estabelece separação",1,2024
20,"adolescentes, crianças adolescentes, prioridade absoluta, das crianças adolescentes, direitos das crianças",1,2024
21,"garantir uma vida digna, de participação para, uma vida digna, participação para, para garantir uma vida",1,2024
22,"tributária, reforma tributária, reforma, distribuído, cargo",3,2024
23,"penal, criminosos, não tem, crimes, brechas que",4,2024
25,"Ministério Público, Público, Ministério, do Ministério Público, do Ministério",3,2024
26,"liberdade de, de expressão, liberdade de expressão, de imprensa, liberdade de imprensa",4,2024
27,"dignidade, princípios da dignidade da, os princípios da dignidade, princípios da dignidade, da dignidade da pessoa",2,2024
-1,"por causa disso, por causa, por causa disso orador, Constituição está sendo, Constituição está",36,2025
0,", , , , ",26,2025
1,"redemocratização, Presidente Sarney, um marco da, iniciativa do, da democracia",2,2025
3,"impõe limites, Estado de Direito, defesa isso significa, que Constituição protege Estado, protege Estado de Direito",1,2025
4,"democracia, por causa disso, Constituição contra, obrigações constitucionais, proteger democracia",3,2025
5,"foi golpe, deve ser aplicada, golpe contra democracia, contra democracia, golpe contra",2,2025
6,"disso orador expressa indignação, Constituição eles, expressa indignação, STF, STF está agindo além",1,2025
10,"que Constituição pode deve, condições de trabalho de, utilizada para melhorar, de categorias, Constituição pode deve",1,2025
11,"deitada eternamente em berço, está deitada eternamente em, eternamente em berço, berço, berço esplêndido",1,2025
12,"porque estão, para que Senado tome, uma crise institucional no, que Senado tome, Senado tome medidas para",1,2025
14,"Mato, do Mato Grosso do, do Mato Grosso, do Mato, Mato Grosso do Sul",2,2025
28,"trabalho, negociação, trabalhadores, ao mundo do trabalho, mais voltada",1,2025
